abbreviatedAddress,bathrooms,bedrooms,big,boroughId,boroughSearchUrl,brokerId,brokerIdDimension,brokerageName,building,buildingId,city,cityId,comingSoonOnMarketDate,communityUrl,comps,contingentListingType,country,county,countyFIPS,countyId,currency,datePostedString,datePriceChanged,dateSold,dateSoldString,daysOnZillow,description,desktopWebHdpImageLink,editPropertyHistorylink,enhancedBrokerImageUrl,favoriteCount,featuredListingTypeDimension,floorMaps,foreclosingBank,foreclosureAmount,foreclosureAuctionCity,foreclosureAuctionDescription,foreclosureAuctionFilingDate,foreclosureAuctionLocation,foreclosureAuctionTime,foreclosureBalanceReportingDate,foreclosureDate,foreclosureDefaultFilingDate,foreclosureJudicialType,foreclosureLoanAmount,foreclosureLoanDate,foreclosureLoanOriginator,foreclosureMoreInfo,foreclosurePastDueBalance,foreclosurePriorSaleAmount,foreclosurePriorSaleDate,foreclosureUnpaidBalance,hasApprovedThirdPartyVirtualTourUrl,hasBadGeocode,hasPublicVideo,hasVRModel,hdpTypeDimension,hdpUrl,hiResImageLink,hideZMA,hideZestimate,homeInsights,homeStatus,homeType,homeValues,hugePhotos,isCamo,isCommunityPillar,isCurrentSignedInAgentResponsible,isCurrentSignedInUserVerifiedOwner,isFeatured,isIncomeRestricted,isListedByOwner,isListingClaimedByCurrentSignedInUser,isNonOwnerOccupied,isPaidMultiFamilyBrokerId,isPreforeclosureAuction,isPremierBuilder,isRecentStatusChange,isRentalListingOffMarket,isRentalsLeadCapMet,isUndisclosedAddress,isZillowOwned,keystoneHomeStatus,lastSoldPrice,latitude,listPriceLow,listingAccountUserId,listingDataSource,listingFeedID,listingProvider,listingTypeDimension,livingArea,livingAreaUnits,livingAreaUnitsShort,livingAreaValue,longitude,lotAreaUnits,lotAreaValue,lotSize,mapTileGoogleMapUrlFullWidthLightbox,mapTileGoogleMapUrlFullWidthLightboxWholeZipcode,mapTileGoogleMapUrlFullWidthMax,mapTileGoogleMapUrlFullWidthMaxWholeZipcode,mapTileGoogleMapUrlSmall,mapTileGoogleMapUrlSmallWholeZipcode,marketingName,mediumImageLink,mlsid,monthlyHoaFee,moveHomeMapLocationLink,moveInCompletionDate,moveInReady,nearbyCities,nearbyHomes,nearbyNeighborhoods,nearbyZipcodes,newConstructionType,openHouseSchedule,pageUrlFragment,pageViewCount,pals,parcelId,photoCount,photos,postingProductType,postingUrl,price,priceChange,priceChangeDate,priceChangeDateString,priceHistory,primaryPublicVideo,propertyEventLogLink,propertyTaxRate,propertyTypeDimension,propertyUpdatePageLink,providerListingID,regionString,rentZestimate,rentalApplicationsAcceptedType,responsivePhotos,responsivePhotosOriginalRatio,restimateHighPercent,restimateLowPercent,richMedia,richMediaVideos,schools,sellingSoon,solarPotential,ssid,state,stateId,streetAddress,streetViewMetadataUrlMapLightboxAddress,streetViewMetadataUrlMediaWallAddress,streetViewMetadataUrlMediaWallLatLong,streetViewServiceUrl,streetViewTileImageUrlMediumAddress,streetViewTileImageUrlMediumLatLong,taxAssessedValue,taxAssessedYear,taxHistory,thumb,timeOnZillow,timeZone,tourPhotos,tourViewCount,unassistedShowing,virtualTourUrl,whatILove,yearBuilt,zestimate,zestimateHighPercent,zestimateLowPercent,zillowOfferMarket,zipPlusFour,zipcode,zoContactSubtitle,zoMarketName,zoResaleStartAnOfferEnabled,zpid,address.city,address.community,address.neighborhood,address.state,address.streetAddress,address.subdivision,address.zipcode,apartmentsForRentInZipcodeSearchUrl.path,attributionInfo.agentEmail,attributionInfo.agentLicenseNumber,attributionInfo.agentName,attributionInfo.agentPhoneNumber,attributionInfo.attributionTitle,attributionInfo.brokerName,attributionInfo.brokerPhoneNumber,attributionInfo.buyerAgentMemberStateLicense,attributionInfo.buyerAgentName,attributionInfo.buyerBrokerageName,attributionInfo.coAgentLicenseNumber,attributionInfo.coAgentName,attributionInfo.coAgentNumber,attributionInfo.infoList1,attributionInfo.infoList2,attributionInfo.infoString1,attributionInfo.infoString10,attributionInfo.infoString11,attributionInfo.infoString12,attributionInfo.infoString13,attributionInfo.infoString14,attributionInfo.infoString15,attributionInfo.infoString16,attributionInfo.infoString17,attributionInfo.infoString18,attributionInfo.infoString19,attributionInfo.infoString2,attributionInfo.infoString20,attributionInfo.infoString3,attributionInfo.infoString4,attributionInfo.infoString5,attributionInfo.infoString6,attributionInfo.infoString7,attributionInfo.infoString9,attributionInfo.lastChecked,attributionInfo.lastUpdated,attributionInfo.listingAgents,attributionInfo.listingAgreement,attributionInfo.listingOffices,attributionInfo.mlsDisclaimer,attributionInfo.mlsId,attributionInfo.mlsName,attributionInfo.providerLogo,attributionInfo.trueStatus,citySearchUrl.path,citySearchUrl.text,downPaymentAssistance.maxAssistance,downPaymentAssistance.resultCount,foreclosureTypes.isAnyForeclosure,foreclosureTypes.isBankOwned,foreclosureTypes.isForeclosedNFS,foreclosureTypes.isPreforeclosure,foreclosureTypes.wasDefault,foreclosureTypes.wasForeclosed,foreclosureTypes.wasNonRetailAuction,foreclosureTypes.wasREO,formattedChip.location,homeRecommendations.blendedRecs,homeRecommendations.displayShort,housesForRentInZipcodeSearchUrl.path,listingMetadata.FlexibleLayoutAA,listingMetadata.FlexibleLayoutAB,listingMetadata.FlexibleLayoutB,listingMetadata.FlexibleLayoutC,listingMetadata.FlexibleLayoutD,listingMetadata.FlexibleLayoutE,listingMetadata.FlexibleLayoutF,listingMetadata.FlexibleLayoutG,listingMetadata.FlexibleLayoutH,listingMetadata.FlexibleLayoutI,listingMetadata.FlexibleLayoutJ,listingMetadata.FlexibleLayoutK,listingMetadata.FlexibleLayoutL,listingMetadata.FlexibleLayoutM,listingMetadata.FlexibleLayoutN,listingMetadata.FlexibleLayoutO,listingMetadata.FlexibleLayoutP,listingMetadata.FlexibleLayoutQ,listingMetadata.FlexibleLayoutR,listingMetadata.FlexibleLayoutS,listingMetadata.FlexibleLayoutT,listingMetadata.FlexibleLayoutU,listingMetadata.FlexibleLayoutV,listingMetadata.FlexibleLayoutW,listingMetadata.FlexibleLayoutX,listingMetadata.FlexibleLayoutY,listingMetadata.FlexibleLayoutZ,listingMetadata.canCommingleComparables,listingMetadata.canShowAutomatedValuationDisplay,listingMetadata.canShowComparables,listingMetadata.canShowCroppedPhotos,listingMetadata.canShowNonIDXMedia,listingMetadata.canShowOnMap,listingMetadata.canShowPrequalifiedLinkInChip,listingMetadata.canShowPriceHistory,listingMetadata.canShowTaxHistory,listingMetadata.canShowUserGeneratedContent,listingMetadata.canShowZillowLogoInHeader,listingMetadata.comminglingCategory,listingMetadata.comminglingCategoryIsRulesApplicable,listingMetadata.hidePriceAdjustmentFlexField,listingMetadata.isAdsRestricted,listingMetadata.isSuperTrafficOptimized,listingMetadata.mustAttributeOfficeNameBeforeAgentName,listingMetadata.mustDisplayAttributionListAgentEmail,listingMetadata.mustDisplayAttributionListAgentPhone,listingMetadata.mustDisplayAttributionListingOfficePhone,listingMetadata.mustDisplayDisclaimerBelowAttribution,listingMetadata.mustDisplayFeedLogoInContactBox,listingMetadata.mustHighlightAgentName,listingMetadata.mustHighlightListOfficeName,listingMetadata.mustHighlightMarketingType,listingMetadata.mustHighlightMlsId,listingMetadata.mustHighlightMlsStatus,listingMetadata.mustMakeListingAgentContactable,listingMetadata.passwordRequiredForZestimateMarketAnalysis,listingSubType.isBankOwned,listingSubType.isComingSoon,listingSubType.isFSBA,listingSubType.isFSBO,listingSubType.isForAuction,listingSubType.isForeclosure,listingSubType.isNewHome,listingSubType.isOpenHouse,listingSubType.isPending,listing_agent.agent_reason,listing_agent.badge_type,listing_agent.business_name,listing_agent.display_name,listing_agent.encoded_zuid,listing_agent.first_name,listing_agent.image_data.height,listing_agent.image_data.url,listing_agent.image_data.width,listing_agent.phone.areacode,listing_agent.phone.number,listing_agent.phone.prefix,listing_agent.profile_url,listing_agent.rating_average,listing_agent.recent_sales,listing_agent.review_count,listing_agent.reviews_url,listing_agent.services_offered,listing_agent.username,listing_agent.write_review_url,listing_agent.zpro,listing_sub_type.is_FSBA,listing_sub_type.is_FSBO,listing_sub_type.is_bankOwned,listing_sub_type.is_comingSoon,listing_sub_type.is_forAuction,listing_sub_type.is_foreclosure,listing_sub_type.is_newHome,listing_sub_type.is_openHouse,listing_sub_type.is_pending,mortgageRates.arm5Rate,mortgageRates.fifteenYearFixedRate,mortgageRates.thirtyYearFixedRate,neighborhoodRegion.name,neighborhoodSearchUrl.path,onsiteMessage.eventId,onsiteMessage.messages,parentRegion.name,postingContact.name,postingContact.photo,resoFacts.aboveGradeFinishedArea,resoFacts.accessibilityFeatures,resoFacts.additionalParcelsDescription,resoFacts.allowedPets,resoFacts.appliances,resoFacts.architecturalStyle,resoFacts.associationAmenities,resoFacts.associationFee,resoFacts.associationFee2,resoFacts.associationFeeIncludes,resoFacts.associationName,resoFacts.associationName2,resoFacts.associationPhone,resoFacts.associationPhone2,resoFacts.atAGlanceFacts,resoFacts.attic,resoFacts.availabilityDate,resoFacts.basement,resoFacts.basementYN,resoFacts.bathrooms,resoFacts.bathroomsFull,resoFacts.bathroomsHalf,resoFacts.bathroomsOneQuarter,resoFacts.bathroomsPartial,resoFacts.bathroomsThreeQuarter,resoFacts.bedrooms,resoFacts.belowGradeFinishedArea,resoFacts.bodyType,resoFacts.builderModel,resoFacts.builderName,resoFacts.buildingArea,resoFacts.buildingAreaSource,resoFacts.buildingFeatures,resoFacts.buildingName,resoFacts.buyerAgencyCompensation,resoFacts.buyerAgencyCompensationType,resoFacts.canRaiseHorses,resoFacts.carportSpaces,resoFacts.cityRegion,resoFacts.commonWalls,resoFacts.communityFeatures,resoFacts.constructionMaterials,resoFacts.cooling,resoFacts.coveredSpaces,resoFacts.cropsIncludedYN,resoFacts.daysOnZillow,resoFacts.depositsAndFees,resoFacts.developmentStatus,resoFacts.doorFeatures,resoFacts.electric,resoFacts.elementarySchool,resoFacts.elementarySchoolDistrict,resoFacts.elevation,resoFacts.elevationUnits,resoFacts.entryLevel,resoFacts.entryLocation,resoFacts.exclusions,resoFacts.exteriorFeatures,resoFacts.fencing,resoFacts.fireplaceFeatures,resoFacts.fireplaces,resoFacts.flooring,resoFacts.foundationArea,resoFacts.foundationDetails,resoFacts.frontageLength,resoFacts.frontageType,resoFacts.furnished,resoFacts.garageSpaces,resoFacts.gas,resoFacts.greenBuildingVerificationType,resoFacts.greenEnergyEfficient,resoFacts.greenIndoorAirQuality,resoFacts.greenSustainability,resoFacts.greenWaterConservation,resoFacts.hasAdditionalParcels,resoFacts.hasAssociation,resoFacts.hasAttachedGarage,resoFacts.hasAttachedProperty,resoFacts.hasCarport,resoFacts.hasCooling,resoFacts.hasElectricOnProperty,resoFacts.hasFireplace,resoFacts.hasGarage,resoFacts.hasHeating,resoFacts.hasHomeWarranty,resoFacts.hasLandLease,resoFacts.hasOpenParking,resoFacts.hasPetsAllowed,resoFacts.hasPrivatePool,resoFacts.hasRentControl,resoFacts.hasSpa,resoFacts.hasView,resoFacts.hasWaterfrontView,resoFacts.heating,resoFacts.highSchool,resoFacts.highSchoolDistrict,resoFacts.hoaFee,resoFacts.homeType,resoFacts.horseAmenities,resoFacts.horseYN,resoFacts.inclusions,resoFacts.incomeIncludes,resoFacts.interiorFeatures,resoFacts.irrigationWaterRightsAcres,resoFacts.irrigationWaterRightsYN,resoFacts.isNewConstruction,resoFacts.isSeniorCommunity,resoFacts.landLeaseAmount,resoFacts.landLeaseExpirationDate,resoFacts.laundryFeatures,resoFacts.leaseTerm,resoFacts.levels,resoFacts.listAOR,resoFacts.listingId,resoFacts.listingTerms,resoFacts.livingArea,resoFacts.livingAreaRange,resoFacts.livingAreaRangeUnits,resoFacts.lotFeatures,resoFacts.lotSize,resoFacts.lotSizeDimensions,resoFacts.mainLevelBathrooms,resoFacts.mainLevelBedrooms,resoFacts.marketingType,resoFacts.middleOrJuniorSchool,resoFacts.middleOrJuniorSchoolDistrict,resoFacts.municipality,resoFacts.numberOfUnitsInCommunity,resoFacts.numberOfUnitsVacant,resoFacts.offerReviewDate,resoFacts.onMarketDate,resoFacts.openParkingSpaces,resoFacts.otherEquipment,resoFacts.otherFacts,resoFacts.otherParking,resoFacts.otherStructures,resoFacts.ownership,resoFacts.ownershipType,resoFacts.parcelNumber,resoFacts.parking,resoFacts.parkingFeatures,resoFacts.patioAndPorchFeatures,resoFacts.petsMaxWeight,resoFacts.poolFeatures,resoFacts.pricePerSquareFoot,resoFacts.propertyCondition,resoFacts.propertySubType,resoFacts.roadSurfaceType,resoFacts.roofType,resoFacts.rooms,resoFacts.securityFeatures,resoFacts.sewer,resoFacts.spaFeatures,resoFacts.specialListingConditions,resoFacts.stories,resoFacts.storiesTotal,resoFacts.structureType,resoFacts.subdivisionName,resoFacts.taxAnnualAmount,resoFacts.tenantPays,resoFacts.topography,resoFacts.totalActualRent,resoFacts.utilities,resoFacts.vegetation,resoFacts.view,resoFacts.virtualTour,resoFacts.virtualTourURLUnbranded,resoFacts.waterBodyName,resoFacts.waterSource,resoFacts.waterSources,resoFacts.waterView,resoFacts.waterViewYN,resoFacts.waterfrontFeatures,resoFacts.windowFeatures,resoFacts.woodedArea,resoFacts.yearBuilt,resoFacts.yearBuiltEffective,resoFacts.zoning,resoFacts.zoningDescription,stateSearchUrl.path,staticMap.sources,streetView.addressSources,streetView.latLongSources,thirdPartyVirtualTour.approved,thirdPartyVirtualTour.externalUrl,thirdPartyVirtualTour.lightboxUrl,thirdPartyVirtualTour.providerKey,thirdPartyVirtualTour.providerName,thirdPartyVirtualTour.staticUrl,tourEligibility.isPropertyTourEligible,vrModel.cdnHost,vrModel.revisionId,vrModel.vrModelGuid,zestimateDeepDiveData.zmaModel,zipcodeSearchUrl.path
