Location,Detail Link,Image Name,Price,Property Type,Photo Count,Broker,Beds,Baths,Sqft,Lot Size,Sold Date
"507 N Cecelia Drive, Mount Pleasant, TX",https://www.estately.com/listings/info/507-n-cecelia-drive-mount-pleasant-tx-75455,507_N_Cecelia_Drive_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,"Mayben Realty, LLC",3,2,"1,392",,11/11/2022
"912 W 5th Street, Mount Pleasant, TX",https://www.estately.com/listings/info/912-w-5th-street-mount-pleasant-tx-75455,912_W_5th_Street_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,"Mayben Realty, LLC",2,1,"1,148","7,797",11/07/2022
"405 Rosewood, Mount Pleasant, TX",https://www.estately.com/listings/info/405-rosewood-mount-pleasant-tx-75455,405_Rosewood_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,"Mayben Realty, LLC",3,2,"1,823","13,068",09/30/2022
"506 Southgate Drive, Mount Pleasant, TX",https://www.estately.com/listings/info/506-southgate-drive-mount-pleasant-tx-75455,506_Southgate_Drive_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,Century 21 Landmark,4,2,"2,192",,08/31/2022
"503 Therese Court, Mount Pleasant, TX",https://www.estately.com/listings/info/503-therese-court-mount-pleasant-tx-75455,503_Therese_Court_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,"Mayben Realty, LLC",3,2,"1,588",,08/22/2022
"1311 East Fourth, Mount Pleasant, TX",https://www.estately.com/listings/info/1311-east-fourth-mount-pleasant-tx-75455,1311_East_Fourth_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,eXp Realty LLC,4,2,"2,044",,08/19/2022
"1402 E 1st Street, Mount Pleasant, TX",https://www.estately.com/listings/info/1402-e-1st-street-mount-pleasant-tx-75455,1402_E_1st_Street_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,"Patrick Redfearn Realty, LLC",3,2,"1,739","10,759",08/18/2022
"000 Private Road 2724 Lot 19b, Mount Pleasant, TX",https://www.estately.com/listings/info/000-private-road-2724-lot-19b-mount-pleasant-tx-75455,000_Private_Road_2724_Lot_19b_Mount_Pleasant_TX.jpg,Price not listed,Sold Land,1 photo,"Mayben Realty, LLC",–,–,–,,08/17/2022
"1004 Williams Avenue, Mount Pleasant, TX",https://www.estately.com/listings/info/1004-williams-avenue-mount-pleasant-tx-75455,1004_Williams_Avenue_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,Lighthouse Realty,3,2,"2,079","7,056",08/12/2022
"404 Hickory Street, Mount Pleasant, TX",https://www.estately.com/listings/info/404-hickory-street-mount-pleasant-tx-75455,404_Hickory_Street_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,Lighthouse Realty,3,2,"1,625","14,418",08/05/2022
"806 E Alexander Road, Mount Pleasant, TX",https://www.estately.com/listings/info/806-e-alexander-road-mount-pleasant-tx-75455,806_E_Alexander_Road_Mount_Pleasant_TX.jpg,Price not listed,Sold Land,1 photo,Century 21 Landmark,–,–,–,,07/26/2022
"416 Brookwood, Mount Pleasant, TX",https://www.estately.com/listings/info/416-brookwood-mount-pleasant-tx-75455,416_Brookwood_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,"Mayben Realty, LLC",3,2,"1,741","11,761",07/20/2022
"310 E 3rd Street, Mount Pleasant, TX",https://www.estately.com/listings/info/310-e-3rd-street-mount-pleasant-tx-75455,310_E_3rd_Street_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,Lighthouse Realty,5,4,"2,348","13,939",07/15/2022
"803 E 9th Street, Mount Pleasant, TX",https://www.estately.com/listings/info/803-e-9th-street-mount-pleasant-tx-75455,803_E_9th_Street_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,"Duran & Co. Realty Group, LLC",3,2,"1,401","8,651",06/03/2022
"8630 Fm 2152, Mount Pleasant, TX",https://www.estately.com/listings/info/8630-fm-2152,8630_Fm_2152_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,"Mayben Realty, LLC",4,3,"3,411",,06/03/2022
"106 Stella, Mount Pleasant, TX",https://www.estately.com/listings/info/106-stella--1,106_Stella_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,Century 21 Landmark,3,2,"1,588","7,405",05/25/2022
"904 W 6 Street, Mount Pleasant, TX",https://www.estately.com/listings/info/904-w-6-street--1,904_W_6_Street_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,Lighthouse Realty,3,2,"1,816","10,802",05/25/2022
"641 Hays Avenue, Mount Pleasant, TX",https://www.estately.com/listings/info/641-hays-avenue,641_Hays_Avenue_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,"HomeLister, Inc.",3,2,"1,407",,05/13/2022
"1083 Cr 2400, Mount Pleasant, TX",https://www.estately.com/listings/info/1083-cr-2400--1,1083_Cr_2400_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,Miller Homes Group PLLC,3,3,"2,324",,05/13/2022
"395 Private Road 2367, Mount Pleasant, TX",https://www.estately.com/listings/info/395-private-road-2367--3,395_Private_Road_2367_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,"Mayben Realty, LLC",4,3,"2,300",,05/13/2022
"1109 Booker Avenue, Mount Pleasant, TX",https://www.estately.com/listings/info/1109-booker-avenue--1,1109_Booker_Avenue_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,Nada Homes,4,2,"1,593","12,022",05/12/2022
"Tbd County Rd 1695, Mount Pleasant, TX",https://www.estately.com/listings/info/tbd-county-rd-1695--3,Tbd_County_Rd_1695_Mount_Pleasant_TX.jpg,Price not listed,Sold Land,1 photo,"Coldwell Banker Apex, REALTORS",–,–,–,,05/06/2022
"221 Magnolia, Mount Pleasant, TX",https://www.estately.com/listings/info/221-magnolia--3,221_Magnolia_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,eXp Realty LLC,3,2,"1,256","10,528",05/06/2022
"Tbd County Road 1400, Mount Pleasant, TX",https://www.estately.com/listings/info/tbd-county-road-1400--2,Tbd_County_Road_1400_Mount_Pleasant_TX.jpg,Price not listed,Sold Land,1 photo,"Town Lake Country Realty, LLC",–,–,–,,04/21/2022
"1808 Stacie, Mount Pleasant, TX",https://www.estately.com/listings/info/1808-stacie,1808_Stacie_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,Century 21 Premier Group,3,2,"2,087",,04/21/2022
"141 Cr 4742, Mount Pleasant, TX",https://www.estately.com/listings/info/141-cr-4742,141_Cr_4742_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,Lighthouse Realty,4,2,"2,047",,04/08/2022
"2302 Deanna, Mount Pleasant, TX",https://www.estately.com/listings/info/2302-deanna,2302_Deanna_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,"Mayben Realty, LLC",3,2,"2,093","11,238",04/04/2022
"1150 E 1st Street, Mount Pleasant, TX",https://www.estately.com/listings/info/1150-e-1st-street--1,1150_E_1st_Street_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,"Patrick Redfearn Realty, LLC",3,2,"1,471","11,151",04/01/2022
"707 Carr Drive, Mount Pleasant, TX",https://www.estately.com/listings/info/707-carr-drive--1,707_Carr_Drive_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,"Listing Results, LLC",3,2,"1,624",,03/31/2022
"71 Cr 4742, Mount Pleasant, TX",https://www.estately.com/listings/info/71-cr-4742,71_Cr_4742_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,"Mayben Realty, LLC",3,2,"2,117",,03/25/2022
"Tbd Fm 1402, Mount Pleasant, TX",https://www.estately.com/listings/info/tbd-fm-1402--2,Tbd_Fm_1402_Mount_Pleasant_TX.jpg,Price not listed,Sold Land,1 photo,"Mayben Realty, LLC",–,–,–,,02/04/2022
"Tbd Fm 2152, Mount Pleasant, TX",https://www.estately.com/listings/info/tbd-fm-2152--1,Tbd_Fm_2152_Mount_Pleasant_TX.jpg,Price not listed,Sold Land,1 photo,"Town Lake Country Realty, LLC",–,–,–,,02/02/2022
"502 Walnut Street, Mount Pleasant, TX",https://www.estately.com/listings/info/502-walnut-street--29,502_Walnut_Street_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,Lighthouse Realty,3,3,"1,596",,02/01/2022
"303 W 1st Street, Mount Pleasant, TX",https://www.estately.com/listings/info/303-w-1st-street--5,303_W_1st_Street_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,Century 21 Butler Real Estate,4,4,"4,400","14,374",01/28/2022
"91 Cr 4742, Mount Pleasant, TX",https://www.estately.com/listings/info/91-cr-4742--3,91_Cr_4742_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,"Mayben Realty, LLC",3,2,"2,050",,01/21/2022
"1007 Stephens, Mount Pleasant, TX",https://www.estately.com/listings/info/1007-stephens--1,1007_Stephens_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,"Mayben Realty, LLC",3,2,"1,424",,01/14/2022
"403 Rosewood, Mount Pleasant, TX",https://www.estately.com/listings/info/403-rosewood--3,403_Rosewood_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,Century 21 Landmark,3,2,"1,821","13,503",12/29/2021
"103 Cr 1125, Mount Pleasant, TX",https://www.estately.com/listings/info/103-cr-1125--1,103_Cr_1125_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,Century 21 Premier Group,4,2,"1,120",,12/22/2021
"195 Cr 1933, Mount Pleasant, TX",https://www.estately.com/listings/info/195-cr-1933--1,195_Cr_1933_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,Acreage Plus Realty,3,3,"2,691",,12/10/2021
"510 Walnut St, Mount Pleasant, TX",https://www.estately.com/listings/info/510-walnut-st--10,510_Walnut_St_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,"Mayben Realty, LLC",3,3,"1,836","10,454",12/09/2021
"904 Fleming, Mount Pleasant, TX",https://www.estately.com/listings/info/904-fleming--2,904_Fleming_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,"Mayben Realty, LLC",5,3,"3,364",,11/24/2021
"1736 Washington, Mount Pleasant, TX",https://www.estately.com/listings/info/1736-washington--6,1736_Washington_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,"Mayben Realty, LLC",2,1,776,"11,238",11/23/2021
"1002 Rikkity, Mount Pleasant, TX",https://www.estately.com/listings/info/1002-rikkity--1,1002_Rikkity_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,Century 21 Landmark,3,2,"1,841","15,681",11/10/2021
"503 Rosewood, Mount Pleasant, TX",https://www.estately.com/listings/info/503-rosewood--6,503_Rosewood_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,Miller Homes Group PLLC,4,3,"2,194",,11/01/2021
"517 Rosewood Street, Mount Pleasant, TX",https://www.estately.com/listings/info/517-rosewood-street--1,517_Rosewood_Street_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,Century 21 Landmark,3,2,"1,938",,11/01/2021
"Tbd Hwy 271 Business, Mount Pleasant, TX",https://www.estately.com/listings/info/tbd-hwy-271-business--1,Tbd_Hwy_271_Business_Mount_Pleasant_TX.jpg,Price not listed,Sold Land,1 photo,"Town Lake Country Realty, LLC",–,–,–,,10/19/2021
"1108 Stephens Avenue, Mount Pleasant, TX",https://www.estately.com/listings/info/1108-stephens-avenue--1,1108_Stephens_Avenue_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,"Mayben Realty, LLC",3,3,"1,368",,10/11/2021
"515 Dunn Avenue, Mount Pleasant, TX",https://www.estately.com/listings/info/515-dunn-avenue--1,515_Dunn_Avenue_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,"Mayben Realty, LLC",3,2,"2,196",,10/08/2021
"242 Cr 4705, Mount Pleasant, TX",https://www.estately.com/listings/info/242-cr-4705--1,242_Cr_4705_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,"Mayben Realty, LLC",3,3,"2,888",,10/05/2021
"410 Hickory Street, Mount Pleasant, TX",https://www.estately.com/listings/info/410-hickory-street--16,410_Hickory_Street_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,The Property Shop,3,2,"1,595","14,418",10/05/2021
"1190 E 1st Street, Mount Pleasant, TX",https://www.estately.com/listings/info/1190-e-1st-street--3,1190_E_1st_Street_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,"Patrick Redfearn Realty, LLC",3,2,"1,751","10,890",09/15/2021
"125 Tennison Road, Mount Pleasant, TX",https://www.estately.com/listings/info/125-tennison-road--1,125_Tennison_Road_Mount_Pleasant_TX.jpg,Price not listed,Sold Land,1 photo,The Michael Group,–,–,–,,09/10/2021
"1008 E 8th Street, Mount Pleasant, TX",https://www.estately.com/listings/info/1008-e-8th-street--1,1008_E_8th_Street_Mount_Pleasant_TX.jpg,Price not listed,Sold Land,No photo,Premier Realty Service #355,–,–,–,"8,102",08/20/2021
"1811 Gene, Mount Pleasant, TX",https://www.estately.com/listings/info/1811-gene--1,1811_Gene_Mount_Pleasant_TX.jpg,Price not listed,Sold House,1 photo,"Mayben Realty, LLC",3,2,"1,596","12,632",07/30/2021
