Location,Detail Link,Image Name,Price,Property Type,Photo Count,Broker,Beds,Baths,Sqft,Lot Size,Sold Date
"7710 Woodmont Avenue Unit 215, BETHESDA, MD",https://www.estately.com/listings/info/7710-woodmont-avenue-bethesda-md-20814--10,7710_Woodmont_Avenue_Unit215_BETHESDA_MD.jpg,"$301,176",Sold Condo,17 photos,Sold Condo,1,1,675,,05/10/2024
"4821 Montgomery Lane Unit 703, BETHESDA, MD",https://www.estately.com/listings/info/4821-montgomery-lane-bethesda-md-20814--6,4821_Montgomery_Lane_Unit703_BETHESDA_MD.jpg,"$998,000",Sold Condo,36 photos,Sold Condo,2,2,"1,397",,05/10/2024
"7111 Woodmont Unit 818, BETHESDA, MD",https://www.estately.com/listings/info/7111-woodmont-bethesda-md-20815,7111_Woodmont_Unit818_BETHESDA_MD.jpg,"$400,000",Sold Condo,29 photos,Sold Condo,1,1,744,,05/08/2024
"3605 Raymond Street, CHEVY CHASE, MD",https://www.estately.com/listings/info/3605-raymond-street-chevy-chase-md-20815,3605_Raymond_Street_CHEVY_CHASE_MD.jpg,"$1,250,000",Sold House,33 photos,Sold House,3,3,"2,032","7,563",05/03/2024
"4242 E West Highway Unit 613, CHEVY CHASE, MD",https://www.estately.com/listings/info/4242-e-west-highway-chevy-chase-md-20815--13,4242_E_West_Highway_Unit613_CHEVY_CHASE_MD.jpg,"$215,000",Sold Condo,37 photos,Sold Condo,1,1,859,,04/30/2024
"4836 Montgomery Lane, BETHESDA, MD",https://www.estately.com/listings/info/4836-montgomery-lane-bethesda-md-20814,4836_Montgomery_Lane_BETHESDA_MD.jpg,"$2,050,000",Sold Townhouse,28 photos,Sold Townhouse,3,5,"3,565","1,674",04/30/2024
"6515 Brookville Road, CHEVY CHASE, MD",https://www.estately.com/listings/info/6515-brookville-road-chevy-chase-md-20815,6515_Brookville_Road_CHEVY_CHASE_MD.jpg,"$2,100,000",Sold House,24 photos,Sold House,5,3,"3,705","13,755",04/30/2024
"4413 Bradley Lane, CHEVY CHASE, MD",https://www.estately.com/listings/info/4413-bradley-lane-chevy-chase-md-20815--2,4413_Bradley_Lane_CHEVY_CHASE_MD.jpg,"$1,000,000",Sold House,52 photos,Sold House,5,3,"1,790","7,770",04/30/2024
"4242 E West Highway Unit 712, CHEVY CHASE, MD",https://www.estately.com/listings/info/4242-e-west-highway-chevy-chase-md-20815--14,4242_E_West_Highway_Unit712_CHEVY_CHASE_MD.jpg,"$210,000",Sold Condo,55 photos,Sold Condo,1,1,710,,04/29/2024
"7500 Woodmont Avenue Unit S817, BETHESDA, MD",https://www.estately.com/listings/info/7500-woodmont-avenue-bethesda-md-20814--27,7500_Woodmont_Avenue_UnitS817_BETHESDA_MD.jpg,"$725,000",Sold Condo,32 photos,Sold Condo,2,2,"1,140",,04/19/2024
"3806 Raymond Street, CHEVY CHASE, MD",https://www.estately.com/listings/info/3806-raymond-street-chevy-chase-md-20815,3806_Raymond_Street_CHEVY_CHASE_MD.jpg,"$2,100,000",Sold House,48 photos,Sold House,6,5,"2,536","8,320",04/17/2024
"202 Oxford Street, CHEVY CHASE, MD",https://www.estately.com/listings/info/202-oxford-street-chevy-chase-md-20815,202_Oxford_Street_CHEVY_CHASE_MD.jpg,"$1,700,000",Sold House,59 photos,Sold House,4,3,"2,475","10,900",04/15/2024
"7308 Delfield Street, CHEVY CHASE, MD",https://www.estately.com/listings/info/7308-delfield-street-chevy-chase-md-20815,7308_Delfield_Street_CHEVY_CHASE_MD.jpg,"$1,412,000",Sold House,89 photos,Sold House,4,3,"2,950","6,750",04/12/2024
"4814 Hampden Lane Unit R-2, BETHESDA, MD",https://www.estately.com/listings/info/4814-hampden-lane-bethesda-md-20814,4814_Hampden_Lane_UnitR2_BETHESDA_MD.jpg,"$685,000",Sold Condo,28 photos,Sold Condo,2,2,920,,04/09/2024
"7710 Woodmont Avenue Unit 313, BETHESDA, MD",https://www.estately.com/listings/info/7710-woodmont-avenue-bethesda-md-20814--8,7710_Woodmont_Avenue_Unit313_BETHESDA_MD.jpg,"$389,000",Sold Condo,54 photos,Sold Condo,1,1,695,,04/08/2024
"3706 Leland Street, CHEVY CHASE, MD",https://www.estately.com/listings/info/3706-leland-street-chevy-chase-md-20815,3706_Leland_Street_CHEVY_CHASE_MD.jpg,"$1,625,000",Sold House,33 photos,Sold House,4,4,"2,790","11,225",04/08/2024
"7504 Glendale Road, CHEVY CHASE, MD",https://www.estately.com/listings/info/7504-glendale-road-chevy-chase-md-20815,7504_Glendale_Road_CHEVY_CHASE_MD.jpg,"$2,237,500",Sold House,37 photos,Sold House,6,6,"5,600","6,550",04/01/2024
"7710 Woodmont Avenue Unit 1110, BETHESDA, MD",https://www.estately.com/listings/info/7710-woodmont-avenue-bethesda-md-20814--5,7710_Woodmont_Avenue_Unit1110_BETHESDA_MD.jpg,"$2,047,500",Sold Condo,48 photos,Sold Condo,3,3,"2,559",,04/01/2024
"6820 Wisconsin Avenue Unit 5003, CHEVY CHASE, MD",https://www.estately.com/listings/info/6820-wisconsin-avenue-chevy-chase-md-20815--7,6820_Wisconsin_Avenue_Unit5003_CHEVY_CHASE_MD.jpg,"$585,000",Sold Condo,29 photos,Sold Condo,2,2,939,,03/29/2024
"7111 Woodmont Avenue Unit 713, CHEVY CHASE, MD",https://www.estately.com/listings/info/7111-woodmont-avenue-chevy-chase-md-20815--22,7111_Woodmont_Avenue_Unit713_CHEVY_CHASE_MD.jpg,"$380,000",Sold Condo,33 photos,Sold Condo,1,1,699,,03/29/2024
"7710 Woodmont Avenue Unit 906, BETHESDA, MD",https://www.estately.com/listings/info/7710-woodmont-avenue-bethesda-md-20814--7,7710_Woodmont_Avenue_Unit906_BETHESDA_MD.jpg,"$865,000",Sold Condo,49 photos,Sold Condo,2,2,"1,066",,03/29/2024
"4242 E West Highway Unit 809, CHEVY CHASE, MD",https://www.estately.com/listings/info/4242-e-west-highway-chevy-chase-md-20815--12,4242_E_West_Highway_Unit809_CHEVY_CHASE_MD.jpg,"$205,500",Sold Condo,59 photos,Sold Condo,1,1,748,,03/25/2024
"4960 Fairmont Avenue Unit 707, BETHESDA, MD",https://www.estately.com/listings/info/4960-fairmont-avenue-bethesda-md-20814--4,4960_Fairmont_Avenue_Unit707_BETHESDA_MD.jpg,"$1,410,110",Sold Condo,26 photos,Sold Condo,3,3,"1,653",,03/21/2024
"4242 East West Highway Unit 901, CHEVY CHASE, MD",https://www.estately.com/listings/info/4242-east-west-highway-chevy-chase-md-20815--10,4242_East_West_Highway_Unit901_CHEVY_CHASE_MD.jpg,"$200,000",Sold Condo,61 photos,Sold Condo,1,1,710,,03/19/2024
"7705 Connecticut Avenue, CHEVY CHASE, MD",https://www.estately.com/listings/info/7705-connecticut-avenue-chevy-chase-md-20815,7705_Connecticut_Avenue_CHEVY_CHASE_MD.jpg,"$1,549,024",Sold House,46 photos,Sold House,4,5,"3,025","11,513",03/18/2024
"4808 Moorland Lane Unit 1104, BETHESDA, MD",https://www.estately.com/listings/info/4808-moorland-lane-bethesda-md-20814--24,4808_Moorland_Lane_Unit1104_BETHESDA_MD.jpg,"$625,000",Sold Condo,No photo,Sold Condo,2,2,997,,03/11/2024
"7111 Woodmont Avenue Unit 314, CHEVY CHASE, MD",https://www.estately.com/listings/info/7111-woodmont-avenue-chevy-chase-md-20815--21,7111_Woodmont_Avenue_Unit314_CHEVY_CHASE_MD.jpg,"$333,000",Sold Condo,31 photos,Sold Condo,1,1,627,,03/09/2024
"7605 Maple Avenue, CHEVY CHASE, MD",https://www.estately.com/listings/info/7605-maple-avenue-chevy-chase-md-20815,7605_Maple_Avenue_CHEVY_CHASE_MD.jpg,"$1,870,555",Sold House,73 photos,Sold House,5,5,"3,150","11,797",03/08/2024
"7111 Woodmont Avenue Unit 508, BETHESDA, MD",https://www.estately.com/listings/info/7111-woodmont-avenue-bethesda-md-20815--4,7111_Woodmont_Avenue_Unit508_BETHESDA_MD.jpg,"$365,000",Sold Condo,32 photos,Sold Condo,1,1,633,,03/08/2024
"4208 Stanford Street, CHEVY CHASE, MD",https://www.estately.com/listings/info/4208-stanford-street-chevy-chase-md-20815,4208_Stanford_Street_CHEVY_CHASE_MD.jpg,"$2,700,000",Sold House,81 photos,Sold House,5,5,"4,522","6,411",03/08/2024
"4610 Davidson Drive, CHEVY CHASE, MD",https://www.estately.com/listings/info/4610-davidson-drive-chevy-chase-md-20815,4610_Davidson_Drive_CHEVY_CHASE_MD.jpg,"$4,242,500",Sold House,75 photos,Sold House,6,7,"6,349","10,074",03/08/2024
"4816 Montgomery Lane, BETHESDA, MD",https://www.estately.com/listings/info/4816-montgomery-lane-bethesda-md-20814,4816_Montgomery_Lane_BETHESDA_MD.jpg,"$1,660,000",Sold Townhouse,35 photos,Sold Townhouse,4,4,"2,822","1,306",03/04/2024
"3703 Bradley Lane, CHEVY CHASE, MD",https://www.estately.com/listings/info/3703-bradley-lane-chevy-chase-md-20815,3703_Bradley_Lane_CHEVY_CHASE_MD.jpg,"$1,790,000",Sold House,55 photos,Sold House,4,4,"3,138","6,306",03/01/2024
"7171 Woodmont Avenue Unit 603, BETHESDA, MD",https://www.estately.com/listings/info/7171-woodmont-avenue-bethesda-md-20815--3,7171_Woodmont_Avenue_Unit603_BETHESDA_MD.jpg,"$1,700,000",Sold Condo,51 photos,Sold Condo,2,2,"1,859",,02/29/2024
"4808 Moorland Lane Unit 502, BETHESDA, MD",https://www.estately.com/listings/info/4808-moorland-lane-bethesda-md-20814--22,4808_Moorland_Lane_Unit502_BETHESDA_MD.jpg,"$389,000",Sold Condo,35 photos,Sold Condo,1,1,664,,02/23/2024
"7171 Woodmont Unit 310, BETHESDA, MD",https://www.estately.com/listings/info/woodmont-ave-woodmont-avenue-chevy-chase-md-20815,7171_Woodmont_Unit310_BETHESDA_MD.jpg,"$885,000",Sold Condo,52 photos,Sold Condo,2,2,"1,097",,02/20/2024
"4801 Fairmont Avenue Unit 512, BETHESDA, MD",https://www.estately.com/listings/info/4801-fairmont-avenue-bethesda-md-20814--15,4801_Fairmont_Avenue_Unit512_BETHESDA_MD.jpg,"$320,000",Sold Condo,35 photos,Sold Condo,1,1,634,,02/13/2024
"3806 Woodbine Street, CHEVY CHASE, MD",https://www.estately.com/listings/info/3806-woodbine-street-chevy-chase-md-20815,3806_Woodbine_Street_CHEVY_CHASE_MD.jpg,"$1,865,000",Sold House,37 photos,Sold House,5,5,"3,389","7,583",02/09/2024
"4915 Hampden Lane Unit 203, BETHESDA, MD",https://www.estately.com/listings/info/4915-hampden-lane-bethesda-md-20814--7,4915_Hampden_Lane_Unit203_BETHESDA_MD.jpg,"$1,405,000",Sold Condo,29 photos,Sold Condo,2,3,"1,720",,02/09/2024
"3905 Virgilia Street, CHEVY CHASE, MD",https://www.estately.com/listings/info/3905-virgilia-street-chevy-chase-md-20815,3905_Virgilia_Street_CHEVY_CHASE_MD.jpg,"$1,775,000",Sold House,47 photos,Sold House,5,3,"3,321","7,200",02/07/2024
"6724 Offutt Lane Unit 203A, CHEVY CHASE, MD",https://www.estately.com/listings/info/6724-offutt-lane-chevy-chase-md-20815,6724_Offutt_Lane_Unit203A_CHEVY_CHASE_MD.jpg,"$370,000",Sold Condo,21 photos,Sold Condo,1,1,704,,02/05/2024
"7171 Woodmont Avenue Unit 807, BETHESDA, MD",https://www.estately.com/listings/info/7171-woodmont-avenue-bethesda-md-20814--1,7171_Woodmont_Avenue_Unit807_BETHESDA_MD.jpg,"$868,000",Sold Condo,14 photos,Sold Condo,2,2,"1,096",,01/31/2024
"7500 Woodmont Avenue Unit S1012, BETHESDA, MD",https://www.estately.com/listings/info/7500-woodmont-avenue-bethesda-md-20814--25,7500_Woodmont_Avenue_UnitS1012_BETHESDA_MD.jpg,"$409,000",Sold Condo,26 photos,Sold Condo,1,1,724,,01/31/2024
"4915 Hampden Lane Unit PH3, BETHESDA, MD",https://www.estately.com/listings/info/4915-hampden-lane-bethesda-md-20814--6,4915_Hampden_Lane_UnitPH3_BETHESDA_MD.jpg,"$3,200,000",Sold Condo,43 photos,Sold Condo,2,4,"2,779",,01/29/2024
"3502 Taylor Street, CHEVY CHASE, MD",https://www.estately.com/listings/info/3502-taylor-street-chevy-chase-md-20815--1,3502_Taylor_Street_CHEVY_CHASE_MD.jpg,"$2,312,500",Sold House,66 photos,Sold House,6,6,"4,357","5,096",01/26/2024
"4901 Hampden Lane Unit 107, BETHESDA, MD",https://www.estately.com/listings/info/4901-hampden-lane-bethesda-md-20814--8,4901_Hampden_Lane_Unit107_BETHESDA_MD.jpg,"$1,375,000",Sold Condo,42 photos,Sold Condo,2,3,"2,264",,01/22/2024
"4808 Moorland Lane Unit 912, BETHESDA, MD",https://www.estately.com/listings/info/4808-moorland-lane-bethesda-md-20814--23,4808_Moorland_Lane_Unit912_BETHESDA_MD.jpg,"$537,250",Sold Condo,34 photos,Sold Condo,2,2,978,,01/12/2024
"4808 Moorland Lane Unit 1002, BETHESDA, MD",https://www.estately.com/listings/info/4808-moorland-lane-bethesda-md-20814--19,4808_Moorland_Lane_Unit1002_BETHESDA_MD.jpg,"$409,500",Sold Condo,27 photos,Sold Condo,1,1,664,,01/10/2024
"7500 Woodmont Avenue Unit S706, BETHESDA, MD",https://www.estately.com/listings/info/7500-woodmont-avenue-bethesda-md-20814--24,7500_Woodmont_Avenue_UnitS706_BETHESDA_MD.jpg,"$690,000",Sold Condo,59 photos,Sold Condo,2,2,"1,175",,01/05/2024
"4801 Fairmont Avenue Unit 801, BETHESDA, MD",https://www.estately.com/listings/info/4801-fairmont-avenue-bethesda-md-20814--12,4801_Fairmont_Avenue_Unit801_BETHESDA_MD.jpg,"$315,000",Sold Condo,19 photos,Sold Condo,1,1,640,,12/29/2023
"7210 Maple Avenue, CHEVY CHASE, MD",https://www.estately.com/listings/info/7210-maple-avenue-chevy-chase-md-20815,7210_Maple_Avenue_CHEVY_CHASE_MD.jpg,"$1,800,000",Sold House,4 photos,Sold House,7,5,"3,615","10,744",12/29/2023
"4242 East West Highway Unit 512, CHEVY CHASE, MD",https://www.estately.com/listings/info/4242-east-west-highway-chevy-chase-md-20815--9,4242_East_West_Highway_Unit512_CHEVY_CHASE_MD.jpg,"$165,000",Sold Condo,28 photos,Sold Condo,1,1,710,,12/27/2023
"7009 Connecticut Avenue, CHEVY CHASE, MD",https://www.estately.com/listings/info/7009-connecticut-avenue-chevy-chase-md-20815--1,7009_Connecticut_Avenue_CHEVY_CHASE_MD.jpg,"$1,500,000",Sold House,73 photos,Sold House,5,5,"3,064","7,177",12/22/2023
"7201 Oakridge Avenue, CHEVY CHASE, MD",https://www.estately.com/listings/info/7201-oakridge-avenue-chevy-chase-md-20815,7201_Oakridge_Avenue_CHEVY_CHASE_MD.jpg,"$2,250,000",Sold House,91 photos,Sold House,5,5,"4,034","9,570",12/15/2023
"7710 Woodmont Avenue Unit 1208, BETHESDA, MD",https://www.estately.com/listings/info/7710-woodmont-avenue-bethesda-md-20814--6,7710_Woodmont_Avenue_Unit1208_BETHESDA_MD.jpg,"$794,000",Sold Condo,33 photos,Sold Condo,2,2,"1,050",,12/15/2023
"3802 Underwood Street, CHEVY CHASE, MD",https://www.estately.com/listings/info/3802-underwood-street-chevy-chase-md-20815--1,3802_Underwood_Street_CHEVY_CHASE_MD.jpg,"$2,400,000",Sold House,49 photos,Sold House,5,5,"5,500","8,059",12/08/2023
"4801 Fairmont Avenue Unit 401, BETHESDA, MD",https://www.estately.com/listings/info/4801-fairmont-avenue-bethesda-md-20814--14,4801_Fairmont_Avenue_Unit401_BETHESDA_MD.jpg,"$305,000",Sold Condo,29 photos,Sold Condo,1,1,640,,12/08/2023
"6704 East Avenue, CHEVY CHASE, MD",https://www.estately.com/listings/info/6704-east-avenue-chevy-chase-md-20815,6704_East_Avenue_CHEVY_CHASE_MD.jpg,"$1,050,000",Sold House,27 photos,Sold House,4,3,"1,804","4,750",12/04/2023
"4811 Leland Street, CHEVY CHASE, MD",https://www.estately.com/listings/info/4811-leland-street-chevy-chase-md-20815--2,4811_Leland_Street_CHEVY_CHASE_MD.jpg,"$2,605,000",Sold House,81 photos,Sold House,5,6,"4,091","5,184",11/30/2023
"6820 Wisconsin Avenue Unit 2011, BETHESDA, MD",https://www.estately.com/listings/info/6820-wisconsin-avenue-bethesda-md-20815--4,6820_Wisconsin_Avenue_Unit2011_BETHESDA_MD.jpg,"$1,250,000",Sold Condo,38 photos,Sold Condo,2,3,"2,081",,11/27/2023
"7108 Meadow Lane, CHEVY CHASE, MD",https://www.estately.com/listings/info/7108-meadow-lane-chevy-chase-md-20815,7108_Meadow_Lane_CHEVY_CHASE_MD.jpg,"$1,885,000",Sold House,104 photos,Sold House,5,4,"3,467","7,077",11/22/2023
"4801 Chevy Chase Boulevard, CHEVY CHASE, MD",https://www.estately.com/listings/info/4801-chevy-chase-boulevard-chevy-chase-md-20815,4801_Chevy_Chase_Boulevard_CHEVY_CHASE_MD.jpg,"$1,400,000",Sold House,46 photos,Sold House,4,3,"2,500","6,707",11/17/2023
"4819 Chevy Chase Drive Unit 186, CHEVY CHASE, MD",https://www.estately.com/listings/info/4819-chevy-chase-drive-chevy-chase-md-20815--1,4819_Chevy_Chase_Drive_Unit186_CHEVY_CHASE_MD.jpg,"$775,000",Sold Condo,25 photos,Sold Condo,3,3,"1,122",,11/16/2023
"109 Oxford Street, CHEVY CHASE, MD",https://www.estately.com/listings/info/109-oxford-street-chevy-chase-md-20815,109_Oxford_Street_CHEVY_CHASE_MD.jpg,"$2,347,500",Sold House,71 photos,Sold House,5,4,"5,072","6,745",11/15/2023
"4800 Chevy Chase Drive Unit 308, CHEVY CHASE, MD",https://www.estately.com/listings/info/4800-chevy-chase-drive-chevy-chase-md-20815--4,4800_Chevy_Chase_Drive_Unit308_CHEVY_CHASE_MD.jpg,"$285,000",Sold Condo,13 photos,Sold Condo,1,1,863,,11/14/2023
"3519 Raymond Street, CHEVY CHASE, MD",https://www.estately.com/listings/info/3519-raymond-street-chevy-chase-md-20815,3519_Raymond_Street_CHEVY_CHASE_MD.jpg,"$1,210,000",Sold House,30 photos,Sold House,3,3,"2,004","10,415",11/10/2023
"4915 Hampden Lane Unit G5, BETHESDA, MD",https://www.estately.com/listings/info/4915-hampden-lane-bethesda-md-20814--4,4915_Hampden_Lane_UnitG5_BETHESDA_MD.jpg,"$1,100,000",Sold Condo,35 photos,Sold Condo,2,2,"1,332",,11/09/2023
"3505 Turner Lane, CHEVY CHASE, MD",https://www.estately.com/listings/info/3505-turner-lane-chevy-chase-md-20815,3505_Turner_Lane_CHEVY_CHASE_MD.jpg,"$1,290,000",Sold House,36 photos,Sold House,3,3,"1,900","5,096",11/09/2023
"4242 E West Highway Unit 608, CHEVY CHASE, MD",https://www.estately.com/listings/info/4242-e-west-highway-chevy-chase-md-20815--11,4242_E_West_Highway_Unit608_CHEVY_CHASE_MD.jpg,"$175,000",Sold Condo,30 photos,Sold Condo,1,1,620,,11/08/2023
"7500 Woodmont Avenue Unit SL06, BETHESDA, MD",https://www.estately.com/listings/info/7500-woodmont-avenue-bethesda-md-20814--22,7500_Woodmont_Avenue_UnitSL06_BETHESDA_MD.jpg,"$552,500",Sold Condo,23 photos,Sold Condo,2,2,"1,043",,11/04/2023
"7500 Woodmont Avenue Unit S1117, BETHESDA, MD",https://www.estately.com/listings/info/7500-woodmont-avenue-bethesda-md-20814--23,7500_Woodmont_Avenue_UnitS1117_BETHESDA_MD.jpg,"$700,000",Sold Condo,31 photos,Sold Condo,2,2,"1,140",,11/02/2023
"4523 Middleton Lane, BETHESDA, MD",https://www.estately.com/listings/info/4523-middleton-lane-bethesda-md-20814,4523_Middleton_Lane_BETHESDA_MD.jpg,"$2,212,500",Sold House,50 photos,Sold House,6,6,"4,214","5,205",10/27/2023
"7111 Woodmont Avenue Unit 405, CHEVY CHASE, MD",https://www.estately.com/listings/info/7111-woodmont-avenue-chevy-chase-md-20815--20,7111_Woodmont_Avenue_Unit405_CHEVY_CHASE_MD.jpg,"$367,000",Sold Condo,18 photos,Sold Condo,1,1,630,,10/24/2023
"7908 Sleaford Place, BETHESDA, MD",https://www.estately.com/listings/info/7908-sleaford-place-bethesda-md-20814,7908_Sleaford_Place_BETHESDA_MD.jpg,"$2,358,950",Sold House,No photo,Sold House,4,2,"3,203","6,478",10/23/2023
"3705 Taylor Street, CHEVY CHASE, MD",https://www.estately.com/listings/info/3705-taylor-street-chevy-chase-md-20815,3705_Taylor_Street_CHEVY_CHASE_MD.jpg,"$2,000,000",Sold House,72 photos,Sold House,5,5,"3,508","10,000",10/13/2023
"113 Quincy Street, CHEVY CHASE, MD",https://www.estately.com/listings/info/113-quincy-street-chevy-chase-md-20815,113_Quincy_Street_CHEVY_CHASE_MD.jpg,"$1,850,000",Sold House,50 photos,Sold House,5,5,"2,975","6,909",10/13/2023
"4808 Moorland Lane Unit 403, BETHESDA, MD",https://www.estately.com/listings/info/4808-moorland-lane-bethesda-md-20814--20,4808_Moorland_Lane_Unit403_BETHESDA_MD.jpg,"$498,000",Sold Condo,34 photos,Sold Condo,2,2,982,,10/05/2023
"7711 Rocton Avenue, CHEVY CHASE, MD",https://www.estately.com/listings/info/7711-rocton-avenue-chevy-chase-md-20815--1,7711_Rocton_Avenue_CHEVY_CHASE_MD.jpg,"$1,799,999",Sold House,43 photos,Sold House,5,3,"3,692","9,600",10/05/2023
"4515 Sleaford Road, BETHESDA, MD",https://www.estately.com/listings/info/4515-sleaford-road-bethesda-md-20814,4515_Sleaford_Road_BETHESDA_MD.jpg,"$1,225,000",Sold House,47 photos,Sold House,3,3,"2,125","5,087",10/02/2023
"4808 Moorland Unit PH--1301, BETHESDA, MD",https://www.estately.com/listings/info/4808-moorland-bethesda-md-20814,4808_Moorland_UnitPH1301_BETHESDA_MD.jpg,"$1,175,000",Sold Condo,64 photos,Sold Condo,4,3,"2,262",,09/29/2023
"7500 Woodmont Avenue Unit S210, BETHESDA, MD",https://www.estately.com/listings/info/7500-woodmont-avenue-bethesda-md-20814--14,7500_Woodmont_Avenue_UnitS210_BETHESDA_MD.jpg,"$343,000",Sold Condo,24 photos,Sold Condo,1,1,777,,09/28/2023
"4700 Chevy Chase Boulevard, CHEVY CHASE, MD",https://www.estately.com/listings/info/4700-chevy-chase-boulevard-chevy-chase-md-20815,4700_Chevy_Chase_Boulevard_CHEVY_CHASE_MD.jpg,"$1,825,000",Sold House,8 photos,Sold House,4,5,"5,150","7,204",09/27/2023
"3516 Turner Lane, CHEVY CHASE, MD",https://www.estately.com/listings/info/3516-turner-lane-chevy-chase-md-20815,3516_Turner_Lane_CHEVY_CHASE_MD.jpg,"$2,825,000",Sold House,52 photos,Sold House,6,6,"5,400","7,000",09/27/2023
"4911 Chevy Chase Boulevard, CHEVY CHASE, MD",https://www.estately.com/listings/info/4911-chevy-chase-boulevard-chevy-chase-md-20815,4911_Chevy_Chase_Boulevard_CHEVY_CHASE_MD.jpg,"$1,410,000",Sold House,48 photos,Sold House,3,4,"2,296","6,110",09/22/2023
"4801 Fairmont Avenue Unit 506, BETHESDA, MD",https://www.estately.com/listings/info/4801-fairmont-avenue-bethesda-md-20814--11,4801_Fairmont_Avenue_Unit506_BETHESDA_MD.jpg,"$332,000",Sold Condo,6 photos,Sold Condo,1,1,632,,09/22/2023
"4110 Thornapple Street, CHEVY CHASE, MD",https://www.estately.com/listings/info/4110-thornapple-street-chevy-chase-md-20815,4110_Thornapple_Street_CHEVY_CHASE_MD.jpg,"$1,517,000",Sold House,69 photos,Sold House,4,4,"3,243","5,489",09/21/2023
"7710 Woodmont Avenue Unit 805, BETHESDA, MD",https://www.estately.com/listings/info/7710-woodmont-avenue-bethesda-md-20814--4,7710_Woodmont_Avenue_Unit805_BETHESDA_MD.jpg,"$1,350,000",Sold Condo,No photo,Sold Condo,2,3,"1,665",,09/15/2023
"7171 Woodmont Avenue Unit 310, CHEVY CHASE, MD",https://www.estately.com/listings/info/7171-woodmont-avenue-chevy-chase-md-20815--3,7171_Woodmont_Avenue_Unit310_CHEVY_CHASE_MD.jpg,"$760,000",Sold Condo,31 photos,Sold Condo,2,2,"1,097",,09/08/2023
"6820 Wisconsin Avenue Unit 6003, BETHESDA, MD",https://www.estately.com/listings/info/6820-wisconsin-avenue-bethesda-md-20815--3,6820_Wisconsin_Avenue_Unit6003_BETHESDA_MD.jpg,"$579,000",Sold Condo,22 photos,Sold Condo,2,2,939,,09/06/2023
"7500 Woodmont Avenue Unit S306, BETHESDA, MD",https://www.estately.com/listings/info/7500-woodmont-avenue-bethesda-md-20814--18,7500_Woodmont_Avenue_UnitS306_BETHESDA_MD.jpg,"$665,000",Sold Condo,24 photos,Sold Condo,2,2,"1,175",,09/05/2023
"10 Kentbury Way, BETHESDA, MD",https://www.estately.com/listings/info/10-kentbury-way-bethesda-md-20814,10_Kentbury_Way_BETHESDA_MD.jpg,"$980,000",Sold House,19 photos,Sold House,3,2,"1,716","6,398",09/01/2023
"7500 Woodmont Avenue Unit S1212, BETHESDA, MD",https://www.estately.com/listings/info/7500-woodmont-avenue-bethesda-md-20814--16,7500_Woodmont_Avenue_UnitS1212_BETHESDA_MD.jpg,"$419,000",Sold Condo,43 photos,Sold Condo,1,1,724,,09/01/2023
"6820 Wisconsin Avenue Unit 4005, CHEVY CHASE, MD",https://www.estately.com/listings/info/6820-wisconsin-avenue-chevy-chase-md-20815--6,6820_Wisconsin_Avenue_Unit4005_CHEVY_CHASE_MD.jpg,"$750,000",Sold Condo,69 photos,Sold Condo,2,2,"1,360",,08/28/2023
"4242 East West Highway Unit 415, CHEVY CHASE, MD",https://www.estately.com/listings/info/4242-east-west-highway-chevy-chase-md-20815--8,4242_East_West_Highway_Unit415_CHEVY_CHASE_MD.jpg,"$300,000",Sold Condo,46 photos,Sold Condo,2,2,"1,227",,08/28/2023
"4801 Fairmont Avenue Unit 704, BETHESDA, MD",https://www.estately.com/listings/info/4801-fairmont-avenue-bethesda-md-20814--10,4801_Fairmont_Avenue_Unit704_BETHESDA_MD.jpg,"$445,000",Sold Condo,22 photos,Sold Condo,2,1,824,,08/25/2023
"7500 Woodmont Avenue Unit S307, BETHESDA, MD",https://www.estately.com/listings/info/7500-woodmont-avenue-bethesda-md-20814--21,7500_Woodmont_Avenue_UnitS307_BETHESDA_MD.jpg,"$670,000",Sold Condo,21 photos,Sold Condo,2,2,"1,129",,08/24/2023
"4842 Montgomery Lane, BETHESDA, MD",https://www.estately.com/listings/info/4842-montgomery-lane-bethesda-md-20814,4842_Montgomery_Lane_BETHESDA_MD.jpg,"$1,700,000",Sold Townhouse,49 photos,Sold Townhouse,4,5,"2,483",954,08/22/2023
"7500 Woodmont Avenue Unit S717, BETHESDA, MD",https://www.estately.com/listings/info/7500-woodmont-avenue-bethesda-md-20814--20,7500_Woodmont_Avenue_UnitS717_BETHESDA_MD.jpg,"$690,000",Sold Condo,37 photos,Sold Condo,2,2,"1,140",,08/22/2023
"4613 Cheltenham Drive, BETHESDA, MD",https://www.estately.com/listings/info/4613-cheltenham-drive-bethesda-md-20814,4613_Cheltenham_Drive_BETHESDA_MD.jpg,"$1,091,500",Sold House,69 photos,Sold House,4,3,"1,885","5,087",08/18/2023
"4720 Chevy Chase Drive Unit 202, CHEVY CHASE, MD",https://www.estately.com/listings/info/4720-chevy-chase-drive-chevy-chase-md-20815--2,4720_Chevy_Chase_Drive_Unit202_CHEVY_CHASE_MD.jpg,"$585,000",Sold Condo,28 photos,Sold Condo,2,2,"1,155",,08/18/2023
